photo_id,confirmation_id,visit_id,store_id,campaign_id,photo_proof_url,photo_timestamp,photo_gps_coordinates,photo_user_id,photo_device_id,photo_type,photo_validation_status,photo_validation_reason
PH-115-V-053-S-037,CONF-053-S-037-PEACH-006,V-053-S-037,S-037,C-2026-PEACH,photos/PH-115-V-053-S-037.jpg,2026-07-05T09:45:00-05:00,"38.2521,-106.5403",REP-016,TAB-015,store_front,passed,
PH-116-V-053-S-037,CONF-053-S-037-PEACH-006,V-053-S-037,S-037,C-2026-PEACH,photos/PH-116-V-053-S-037.jpg,2026-07-05T12:45:00-05:00,"29.6628,-90.2789",REP-015,TAB-002,store_front,passed,
PH-117-V-053-S-037,CONF-053-S-037-PEACH-006,V-053-S-037,S-037,C-2026-PEACH,photos/PH-117-V-053-S-037.jpg,2026-07-05T15:30:00-05:00,"33.9066,-117.5655",REP-014,TAB-003,shelf_display,passed,
PH-118-V-053-S-037,CONF-053-S-037-PEACH-006,V-053-S-037,S-037,C-2026-PEACH,photos/PH-118-V-053-S-037.jpg,2026-07-05T08:45:00-05:00,"44.8449,-94.4364",REP-010,TAB-016,pricing,passed,
PH-119-V-054-S-037,CONF-054-S-037-PEACH-007,V-054-S-037,S-037,C-2026-PEACH,photos/PH-119-V-054-S-037.jpg,2026-07-06T14:45:00-05:00,"29.9863,-102.5892",REP-014,TAB-006,pricing,passed,
PH-120-V-054-S-037,CONF-054-S-037-PEACH-007,V-054-S-037,S-037,C-2026-PEACH,photos/PH-120-V-054-S-037.jpg,2026-07-06T11:00:00-05:00,"46.1737,-110.6302",REP-002,TAB-019,pricing,passed,
PH-121-V-056-S-037,CONF-056-S-037-PEACH-009,V-056-S-037,S-037,C-2026-PEACH,photos/PH-121-V-056-S-037.jpg,2026-07-07T09:15:00-05:00,"38.5794,-102.2534",REP-007,TAB-013,pricing,passed,
PH-122-V-056-S-037,CONF-056-S-037-PEACH-009,V-056-S-037,S-037,C-2026-PEACH,photos/PH-122-V-056-S-037.jpg,2026-07-07T13:45:00-05:00,"41.7169,-115.6076",REP-015,TAB-017,posm_deployment,passed,
PH-123-V-056-S-037,CONF-056-S-037-PEACH-009,V-056-S-037,S-037,C-2026-PEACH,photos/PH-123-V-056-S-037.jpg,2026-07-07T10:30:00-05:00,"37.3211,-74.6853",REP-013,TAB-010,store_front,passed,
PH-124-V-056-S-037,CONF-056-S-037-PEACH-009,V-056-S-037,S-037,C-2026-PEACH,photos/PH-124-V-056-S-037.jpg,2026-07-07T09:15:00-05:00,"44.148,-79.4435",REP-015,TAB-003,pricing,passed,
PH-125-V-057-S-037,CONF-057-S-037-PEACH-010,V-057-S-037,S-037,C-2026-PEACH,photos/PH-125-V-057-S-037.jpg,2026-07-05T11:00:00-05:00,"40.4125,-111.6165",REP-012,TAB-019,pricing,passed,
PH-126-V-058-S-037,CONF-058-S-037-PEACH-011,V-058-S-037,S-037,C-2026-PEACH,photos/PH-126-V-058-S-037.jpg,2026-07-04T18:00:00-05:00,"26.9732,-108.8644",REP-012,TAB-004,store_front,passed,
PH-127-V-058-S-037,CONF-058-S-037-PEACH-011,V-058-S-037,S-037,C-2026-PEACH,photos/PH-127-V-058-S-037.jpg,2026-07-04T17:00:00-05:00,"41.3107,-100.9396",REP-001,TAB-009,pricing,passed,
PH-128-V-058-S-037,CONF-058-S-037-PEACH-011,V-058-S-037,S-037,C-2026-PEACH,photos/PH-128-V-058-S-037.jpg,2026-07-04T12:30:00-05:00,"31.9889,-83.317",REP-002,TAB-012,store_front,passed,
PH-129-V-058-S-037,CONF-058-S-037-PEACH-011,V-058-S-037,S-037,C-2026-PEACH,photos/PH-129-V-058-S-037.jpg,2026-07-04T17:30:00-05:00,"27.2595,-81.9708",REP-005,TAB-016,store_front,passed,
PH-130-V-059-S-037,CONF-059-S-037-PEACH-012,V-059-S-037,S-037,C-2026-PEACH,photos/PH-130-V-059-S-037.jpg,2026-07-07T17:15:00-05:00,"41.1764,-71.1485",REP-014,TAB-018,store_front,passed,
PH-131-V-061-S-011,CONF-061-S-011-PEACH-002,V-061-S-011,S-011,C-2026-PEACH,photos/PH-131-V-061-S-011.jpg,2026-07-08T16:00:00-05:00,"26.1495,-98.8627",REP-010,TAB-010,posm_deployment,passed,
PH-132-V-061-S-011,CONF-061-S-011-PEACH-002,V-061-S-011,S-011,C-2026-PEACH,photos/PH-132-V-061-S-011.jpg,2026-07-08T14:00:00-05:00,"39.6898,-76.4457",REP-004,TAB-016,pricing,passed,
PH-133-V-061-S-011,CONF-061-S-011-PEACH-002,V-061-S-011,S-011,C-2026-PEACH,photos/PH-133-V-061-S-011.jpg,2026-07-08T08:45:00-05:00,"44.211,-106.0847",REP-016,TAB-002,store_front,passed,
PH-134-V-061-S-011,CONF-061-S-011-PEACH-002,V-061-S-011,S-011,C-2026-PEACH,photos/PH-134-V-061-S-011.jpg,2026-07-08T13:15:00-05:00,"32.8726,-94.0561",REP-009,TAB-001,planogram,passed,
PH-135-V-062-S-011,CONF-062-S-011-PEACH-003,V-062-S-011,S-011,C-2026-PEACH,photos/PH-135-V-062-S-011.jpg,2026-07-04T13:45:00-05:00,"40.7358,-71.2515",REP-006,TAB-010,posm_deployment,passed,
PH-136-V-062-S-011,CONF-062-S-011-PEACH-003,V-062-S-011,S-011,C-2026-PEACH,photos/PH-136-V-062-S-011.jpg,2026-07-04T16:45:00-05:00,"29.5378,-101.725",REP-003,TAB-015,planogram,failed,no GPS coordinates captured
PH-137-V-062-S-011,CONF-062-S-011-PEACH-003,V-062-S-011,S-011,C-2026-PEACH,photos/PH-137-V-062-S-011.jpg,2026-07-04T10:30:00-05:00,"39.0038,-111.0963",REP-010,TAB-015,pricing,passed,
PH-138-V-062-S-011,CONF-062-S-011-PEACH-003,V-062-S-011,S-011,C-2026-PEACH,photos/PH-138-V-062-S-011.jpg,2026-07-04T17:30:00-05:00,"47.0731,-89.4989",REP-007,TAB-006,planogram,passed,
PH-139-V-064-S-011,CONF-064-S-011-PEACH-005,V-064-S-011,S-011,C-2026-PEACH,photos/PH-139-V-064-S-011.jpg,2026-07-06T17:15:00-05:00,"30.3453,-106.8821",REP-005,TAB-015,pricing,failed,image quality too low
PH-140-V-065-S-011,CONF-065-S-011-PEACH-006,V-065-S-011,S-011,C-2026-PEACH,photos/PH-140-V-065-S-011.jpg,2026-07-04T18:15:00-05:00,"32.5296,-104.7028",REP-014,TAB-017,shelf_display,passed,
PH-141-V-065-S-011,CONF-065-S-011-PEACH-006,V-065-S-011,S-011,C-2026-PEACH,photos/PH-141-V-065-S-011.jpg,2026-07-04T13:30:00-05:00,"40.1506,-101.9795",REP-007,TAB-009,planogram,passed,
PH-142-V-065-S-011,CONF-065-S-011-PEACH-006,V-065-S-011,S-011,C-2026-PEACH,photos/PH-142-V-065-S-011.jpg,2026-07-04T18:00:00-05:00,"29.1822,-107.9479",REP-004,TAB-004,planogram,passed,
PH-143-V-065-S-011,CONF-065-S-011-PEACH-006,V-065-S-011,S-011,C-2026-PEACH,photos/PH-143-V-065-S-011.jpg,2026-07-04T12:00:00-05:00,"32.794,-99.73",REP-012,TAB-004,shelf_display,passed,
PH-144-V-066-S-011,CONF-066-S-011-PEACH-007,V-066-S-011,S-011,C-2026-PEACH,photos/PH-144-V-066-S-011.jpg,2026-07-06T11:45:00-05:00,"43.5376,-107.5791",REP-012,TAB-001,store_front,passed,
PH-145-V-066-S-011,CONF-066-S-011-PEACH-007,V-066-S-011,S-011,C-2026-PEACH,photos/PH-145-V-066-S-011.jpg,2026-07-06T15:30:00-05:00,"39.0253,-107.8893",REP-006,TAB-011,shelf_display,passed,
PH-146-V-066-S-011,CONF-066-S-011-PEACH-007,V-066-S-011,S-011,C-2026-PEACH,photos/PH-146-V-066-S-011.jpg,2026-07-06T11:30:00-05:00,"41.4995,-112.6396",REP-005,TAB-004,shelf_display,passed,
PH-147-V-067-S-011,CONF-067-S-011-PEACH-008,V-067-S-011,S-011,C-2026-PEACH,photos/PH-147-V-067-S-011.jpg,2026-07-02T14:15:00-05:00,"45.3745,-103.7052",REP-001,TAB-016,shelf_display,passed,
PH-148-V-067-S-011,CONF-067-S-011-PEACH-008,V-067-S-011,S-011,C-2026-PEACH,photos/PH-148-V-067-S-011.jpg,2026-07-02T12:30:00-05:00,"33.5971,-119.3842",REP-011,TAB-017,posm_deployment,passed,
PH-149-V-067-S-011,CONF-067-S-011-PEACH-008,V-067-S-011,S-011,C-2026-PEACH,photos/PH-149-V-067-S-011.jpg,2026-07-02T17:30:00-05:00,"32.0109,-94.0738",REP-002,TAB-016,store_front,passed,
PH-150-V-067-S-011,CONF-067-S-011-PEACH-008,V-067-S-011,S-011,C-2026-PEACH,photos/PH-150-V-067-S-011.jpg,2026-07-02T13:45:00-05:00,"33.718,-101.7343",REP-006,TAB-019,shelf_display,passed,
PH-151-V-068-S-011,CONF-068-S-011-PEACH-009,V-068-S-011,S-011,C-2026-PEACH,photos/PH-151-V-068-S-011.jpg,2026-07-07T18:30:00-05:00,"45.1629,-112.1387",REP-015,TAB-007,pricing,failed,image quality too low
PH-152-V-068-S-011,CONF-068-S-011-PEACH-009,V-068-S-011,S-011,C-2026-PEACH,photos/PH-152-V-068-S-011.jpg,2026-07-07T18:15:00-05:00,"33.4454,-93.0754",REP-014,TAB-005,shelf_display,failed,no GPS coordinates captured
PH-153-V-068-S-011,CONF-068-S-011-PEACH-009,V-068-S-011,S-011,C-2026-PEACH,photos/PH-153-V-068-S-011.jpg,2026-07-07T15:30:00-05:00,"40.281,-71.402",REP-001,TAB-003,posm_deployment,passed,
PH-154-V-068-S-011,CONF-068-S-011-PEACH-009,V-068-S-011,S-011,C-2026-PEACH,photos/PH-154-V-068-S-011.jpg,2026-07-07T15:00:00-05:00,"44.5526,-88.2045",REP-007,TAB-010,posm_deployment,passed,
PH-155-V-069-S-011,CONF-069-S-011-PEACH-010,V-069-S-011,S-011,C-2026-PEACH,photos/PH-155-V-069-S-011.jpg,2026-07-01T14:45:00-05:00,"35.2081,-73.7563",REP-007,TAB-016,posm_deployment,passed,
PH-156-V-069-S-011,CONF-069-S-011-PEACH-010,V-069-S-011,S-011,C-2026-PEACH,photos/PH-156-V-069-S-011.jpg,2026-07-01T16:45:00-05:00,"35.1104,-90.4944",REP-001,TAB-017,posm_deployment,passed,
PH-157-V-069-S-011,CONF-069-S-011-PEACH-010,V-069-S-011,S-011,C-2026-PEACH,photos/PH-157-V-069-S-011.jpg,2026-07-01T11:15:00-05:00,"40.8768,-77.5386",REP-003,TAB-006,shelf_display,passed,
PH-158-V-070-S-011,CONF-070-S-011-PEACH-011,V-070-S-011,S-011,C-2026-PEACH,photos/PH-158-V-070-S-011.jpg,2026-07-01T13:45:00-05:00,"44.9843,-100.4827",REP-012,TAB-007,pricing,passed,
PH-159-V-070-S-011,CONF-070-S-011-PEACH-011,V-070-S-011,S-011,C-2026-PEACH,photos/PH-159-V-070-S-011.jpg,2026-07-01T13:00:00-05:00,"33.9452,-79.6782",REP-006,TAB-011,pricing,passed,
PH-160-V-071-S-011,CONF-071-S-011-PEACH-012,V-071-S-011,S-011,C-2026-PEACH,photos/PH-160-V-071-S-011.jpg,2026-07-04T11:30:00-05:00,"37.458,-76.1614",REP-014,TAB-009,planogram,passed,
PH-161-V-071-S-011,CONF-071-S-011-PEACH-012,V-071-S-011,S-011,C-2026-PEACH,photos/PH-161-V-071-S-011.jpg,2026-07-04T14:00:00-05:00,"28.0247,-91.7111",REP-007,TAB-017,posm_deployment,passed,
PH-162-V-072-S-021,CONF-072-S-021-PEACH-001,V-072-S-021,S-021,C-2026-PEACH,photos/PH-162-V-072-S-021.jpg,2026-07-08T11:30:00-05:00,"38.1169,-80.1277",REP-011,TAB-003,posm_deployment,failed,image quality too low
PH-163-V-072-S-021,CONF-072-S-021-PEACH-001,V-072-S-021,S-021,C-2026-PEACH,photos/PH-163-V-072-S-021.jpg,2026-07-08T16:15:00-05:00,"40.1345,-93.536",REP-005,TAB-003,pricing,passed,
PH-164-V-072-S-021,CONF-072-S-021-PEACH-001,V-072-S-021,S-021,C-2026-PEACH,photos/PH-164-V-072-S-021.jpg,2026-07-08T14:00:00-05:00,"38.3909,-70.0035",REP-010,TAB-006,pricing,passed,
PH-165-V-072-S-021,CONF-072-S-021-PEACH-001,V-072-S-021,S-021,C-2026-PEACH,photos/PH-165-V-072-S-021.jpg,2026-07-08T09:00:00-05:00,"41.1253,-80.2504",REP-008,TAB-014,shelf_display,passed,
PH-166-V-073-S-021,CONF-073-S-021-PEACH-002,V-073-S-021,S-021,C-2026-PEACH,photos/PH-166-V-073-S-021.jpg,2026-07-04T14:15:00-05:00,"32.6603,-72.3268",REP-011,TAB-002,store_front,passed,
PH-167-V-073-S-021,CONF-073-S-021-PEACH-002,V-073-S-021,S-021,C-2026-PEACH,photos/PH-167-V-073-S-021.jpg,2026-07-04T13:15:00-05:00,"31.9019,-112.9914",REP-001,TAB-018,store_front,passed,
PH-168-V-073-S-021,CONF-073-S-021-PEACH-002,V-073-S-021,S-021,C-2026-PEACH,photos/PH-168-V-073-S-021.jpg,2026-07-04T08:00:00-05:00,"36.9368,-100.82",REP-003,TAB-001,pricing,passed,
PH-169-V-074-S-021,CONF-074-S-021-PEACH-003,V-074-S-021,S-021,C-2026-PEACH,photos/PH-169-V-074-S-021.jpg,2026-07-04T11:45:00-05:00,"29.6998,-99.9873",REP-001,TAB-017,planogram,passed,
PH-170-V-074-S-021,CONF-074-S-021-PEACH-003,V-074-S-021,S-021,C-2026-PEACH,photos/PH-170-V-074-S-021.jpg,2026-07-04T12:15:00-05:00,"40.2339,-105.6898",REP-016,TAB-005,posm_deployment,passed,
PH-171-V-075-S-021,CONF-075-S-021-PEACH-004,V-075-S-021,S-021,C-2026-PEACH,photos/PH-171-V-075-S-021.jpg,2026-07-03T15:45:00-05:00,"43.1765,-84.4579",REP-007,TAB-018,shelf_display,passed,
PH-172-V-075-S-021,CONF-075-S-021-PEACH-004,V-075-S-021,S-021,C-2026-PEACH,photos/PH-172-V-075-S-021.jpg,2026-07-03T18:00:00-05:00,"26.6711,-90.633",REP-010,TAB-008,store_front,passed,
PH-173-V-076-S-021,CONF-076-S-021-PEACH-005,V-076-S-021,S-021,C-2026-PEACH,photos/PH-173-V-076-S-021.jpg,2026-07-03T14:30:00-05:00,"38.1099,-95.5894",REP-006,TAB-004,store_front,failed,image quality too low
PH-174-V-076-S-021,CONF-076-S-021-PEACH-005,V-076-S-021,S-021,C-2026-PEACH,photos/PH-174-V-076-S-021.jpg,2026-07-03T16:45:00-05:00,"42.4626,-118.3526",REP-009,TAB-015,shelf_display,passed,
PH-175-V-077-S-021,CONF-077-S-021-PEACH-006,V-077-S-021,S-021,C-2026-PEACH,photos/PH-175-V-077-S-021.jpg,2026-07-06T17:45:00-05:00,"28.6682,-100.6777",REP-010,TAB-013,posm_deployment,passed,
PH-176-V-077-S-021,CONF-077-S-021-PEACH-006,V-077-S-021,S-021,C-2026-PEACH,photos/PH-176-V-077-S-021.jpg,2026-07-06T10:00:00-05:00,"28.0163,-109.3744",REP-016,TAB-017,posm_deployment,passed,
PH-177-V-078-S-021,CONF-078-S-021-PEACH-007,V-078-S-021,S-021,C-2026-PEACH,photos/PH-177-V-078-S-021.jpg,2026-07-08T15:30:00-05:00,"41.1748,-76.5669",REP-003,TAB-003,store_front,passed,
PH-178-V-079-S-021,CONF-079-S-021-PEACH-008,V-079-S-021,S-021,C-2026-PEACH,photos/PH-178-V-079-S-021.jpg,2026-07-12T14:30:00-05:00,"25.559,-106.9144",REP-005,TAB-015,shelf_display,failed,no timestamp recorded
PH-179-V-079-S-021,CONF-079-S-021-PEACH-008,V-079-S-021,S-021,C-2026-PEACH,photos/PH-179-V-079-S-021.jpg,2026-07-12T09:00:00-05:00,"27.0569,-75.5904",REP-012,TAB-008,posm_deployment,passed,
PH-180-V-080-S-021,CONF-080-S-021-PEACH-009,V-080-S-021,S-021,C-2026-PEACH,photos/PH-180-V-080-S-021.jpg,2026-07-02T18:15:00-05:00,"43.9886,-97.0158",REP-011,TAB-003,shelf_display,passed,
PH-181-V-081-S-021,CONF-081-S-021-PEACH-010,V-081-S-021,S-021,C-2026-PEACH,photos/PH-181-V-081-S-021.jpg,2026-07-03T11:45:00-05:00,"37.494,-119.0998",REP-002,TAB-006,posm_deployment,passed,
PH-182-V-081-S-021,CONF-081-S-021-PEACH-010,V-081-S-021,S-021,C-2026-PEACH,photos/PH-182-V-081-S-021.jpg,2026-07-03T09:30:00-05:00,"40.0115,-91.9987",REP-001,TAB-003,planogram,passed,
PH-183-V-082-S-021,CONF-082-S-021-PEACH-011,V-082-S-021,S-021,C-2026-PEACH,photos/PH-183-V-082-S-021.jpg,2026-07-07T08:45:00-05:00,"41.2039,-79.202",REP-016,TAB-005,pricing,passed,
PH-184-V-082-S-021,CONF-082-S-021-PEACH-011,V-082-S-021,S-021,C-2026-PEACH,photos/PH-184-V-082-S-021.jpg,2026-07-07T08:00:00-05:00,"39.5537,-105.8831",REP-014,TAB-007,planogram,passed,
PH-185-V-082-S-021,CONF-082-S-021-PEACH-011,V-082-S-021,S-021,C-2026-PEACH,photos/PH-185-V-082-S-021.jpg,2026-07-07T09:45:00-05:00,"47.0936,-101.879",REP-006,TAB-014,shelf_display,passed,
PH-186-V-082-S-021,CONF-082-S-021-PEACH-011,V-082-S-021,S-021,C-2026-PEACH,photos/PH-186-V-082-S-021.jpg,2026-07-07T17:30:00-05:00,"26.5694,-104.3845",REP-013,TAB-004,pricing,passed,
PH-187-V-083-S-021,CONF-083-S-021-PEACH-012,V-083-S-021,S-021,C-2026-PEACH,photos/PH-187-V-083-S-021.jpg,2026-07-04T09:15:00-05:00,"43.6331,-72.6195",REP-008,TAB-005,posm_deployment,passed,
PH-188-V-083-S-021,CONF-083-S-021-PEACH-012,V-083-S-021,S-021,C-2026-PEACH,photos/PH-188-V-083-S-021.jpg,2026-07-04T17:15:00-05:00,"35.192,-117.2445",REP-010,TAB-001,pricing,passed,
PH-189-V-083-S-021,CONF-083-S-021-PEACH-012,V-083-S-021,S-021,C-2026-PEACH,photos/PH-189-V-083-S-021.jpg,2026-07-04T17:45:00-05:00,"39.6677,-109.9232",REP-014,TAB-011,shelf_display,passed,
PH-190-V-084-S-035,CONF-084-S-035-PEACH-001,V-084-S-035,S-035,C-2026-PEACH,photos/PH-190-V-084-S-035.jpg,2026-07-06T16:30:00-04:00,"33.8295,-86.9532",REP-016,TAB-009,shelf_display,passed,
PH-191-V-085-S-035,CONF-085-S-035-PEACH-002,V-085-S-035,S-035,C-2026-PEACH,photos/PH-191-V-085-S-035.jpg,2026-07-01T08:00:00-04:00,"45.0926,-119.0284",REP-010,TAB-004,pricing,passed,
PH-192-V-086-S-035,CONF-086-S-035-PEACH-003,V-086-S-035,S-035,C-2026-PEACH,photos/PH-192-V-086-S-035.jpg,2026-07-08T14:15:00-04:00,"26.0074,-84.3316",REP-004,TAB-009,pricing,passed,
PH-193-V-086-S-035,CONF-086-S-035-PEACH-003,V-086-S-035,S-035,C-2026-PEACH,photos/PH-193-V-086-S-035.jpg,2026-07-08T11:30:00-04:00,"47.197,-80.9213",REP-012,TAB-012,store_front,passed,
PH-194-V-086-S-035,CONF-086-S-035-PEACH-003,V-086-S-035,S-035,C-2026-PEACH,photos/PH-194-V-086-S-035.jpg,2026-07-08T14:30:00-04:00,"41.7049,-72.4701",REP-006,TAB-002,posm_deployment,passed,
PH-195-V-086-S-035,CONF-086-S-035-PEACH-003,V-086-S-035,S-035,C-2026-PEACH,photos/PH-195-V-086-S-035.jpg,2026-07-08T08:15:00-04:00,"42.5439,-74.2571",REP-007,TAB-006,posm_deployment,passed,
PH-196-V-087-S-035,CONF-087-S-035-PEACH-004,V-087-S-035,S-035,C-2026-PEACH,photos/PH-196-V-087-S-035.jpg,2026-07-05T08:45:00-04:00,"37.0129,-73.4341",REP-001,TAB-020,posm_deployment,passed,
PH-197-V-087-S-035,CONF-087-S-035-PEACH-004,V-087-S-035,S-035,C-2026-PEACH,photos/PH-197-V-087-S-035.jpg,2026-07-05T13:00:00-04:00,"42.6097,-118.3828",REP-006,TAB-013,pricing,passed,
PH-198-V-087-S-035,CONF-087-S-035-PEACH-004,V-087-S-035,S-035,C-2026-PEACH,photos/PH-198-V-087-S-035.jpg,2026-07-05T14:00:00-04:00,"33.1493,-118.9551",REP-013,TAB-006,shelf_display,passed,
PH-199-V-088-S-035,CONF-088-S-035-PEACH-005,V-088-S-035,S-035,C-2026-PEACH,photos/PH-199-V-088-S-035.jpg,2026-07-06T13:45:00-04:00,"41.8675,-86.3066",REP-016,TAB-006,posm_deployment,passed,
PH-200-V-088-S-035,CONF-088-S-035-PEACH-005,V-088-S-035,S-035,C-2026-PEACH,photos/PH-200-V-088-S-035.jpg,2026-07-06T16:45:00-04:00,"25.0804,-77.7342",REP-003,TAB-001,shelf_display,passed,
PH-201-V-088-S-035,CONF-088-S-035-PEACH-005,V-088-S-035,S-035,C-2026-PEACH,photos/PH-201-V-088-S-035.jpg,2026-07-06T15:45:00-04:00,"40.4934,-108.6259",REP-010,TAB-003,planogram,passed,
PH-202-V-089-S-035,CONF-089-S-035-PEACH-006,V-089-S-035,S-035,C-2026-PEACH,photos/PH-202-V-089-S-035.jpg,2026-07-02T09:45:00-04:00,"41.346,-82.6895",REP-010,TAB-011,shelf_display,passed,
PH-203-V-089-S-035,CONF-089-S-035-PEACH-006,V-089-S-035,S-035,C-2026-PEACH,photos/PH-203-V-089-S-035.jpg,2026-07-02T13:00:00-04:00,"31.8216,-90.9766",REP-002,TAB-002,shelf_display,passed,
PH-204-V-090-S-035,CONF-090-S-035-PEACH-007,V-090-S-035,S-035,C-2026-PEACH,photos/PH-204-V-090-S-035.jpg,2026-07-05T15:15:00-04:00,"41.5347,-102.4954",REP-011,TAB-014,planogram,passed,
PH-205-V-091-S-035,CONF-091-S-035-PEACH-008,V-091-S-035,S-035,C-2026-PEACH,photos/PH-205-V-091-S-035.jpg,2026-07-04T18:00:00-04:00,"38.6506,-109.8436",REP-002,TAB-020,posm_deployment,passed,
PH-206-V-091-S-035,CONF-091-S-035-PEACH-008,V-091-S-035,S-035,C-2026-PEACH,photos/PH-206-V-091-S-035.jpg,2026-07-04T08:00:00-04:00,"46.6295,-106.9465",REP-009,TAB-014,planogram,passed,
PH-207-V-091-S-035,CONF-091-S-035-PEACH-008,V-091-S-035,S-035,C-2026-PEACH,photos/PH-207-V-091-S-035.jpg,2026-07-04T08:45:00-04:00,"28.47,-110.0945",REP-010,TAB-004,pricing,passed,
PH-208-V-091-S-035,CONF-091-S-035-PEACH-008,V-091-S-035,S-035,C-2026-PEACH,photos/PH-208-V-091-S-035.jpg,2026-07-04T13:15:00-04:00,"34.8415,-111.6296",REP-011,TAB-011,shelf_display,passed,
PH-209-V-092-S-035,CONF-092-S-035-PEACH-009,V-092-S-035,S-035,C-2026-PEACH,photos/PH-209-V-092-S-035.jpg,2026-07-03T10:15:00-04:00,"42.0891,-97.4947",REP-001,TAB-019,planogram,passed,
PH-210-V-093-S-035,CONF-093-S-035-PEACH-010,V-093-S-035,S-035,C-2026-PEACH,photos/PH-210-V-093-S-035.jpg,2026-07-03T14:15:00-04:00,"31.1158,-118.421",REP-015,TAB-020,posm_deployment,passed,
PH-211-V-094-S-035,CONF-094-S-035-PEACH-011,V-094-S-035,S-035,C-2026-PEACH,photos/PH-211-V-094-S-035.jpg,2026-07-05T17:15:00-04:00,"37.7353,-97.7194",REP-007,TAB-020,pricing,passed,
PH-212-V-094-S-035,CONF-094-S-035-PEACH-011,V-094-S-035,S-035,C-2026-PEACH,photos/PH-212-V-094-S-035.jpg,2026-07-05T16:15:00-04:00,"45.7875,-118.685",REP-014,TAB-012,pricing,passed,
PH-213-V-094-S-035,CONF-094-S-035-PEACH-011,V-094-S-035,S-035,C-2026-PEACH,photos/PH-213-V-094-S-035.jpg,2026-07-05T14:30:00-04:00,"28.1422,-116.9547",REP-013,TAB-009,pricing,passed,
PH-214-V-095-S-035,CONF-095-S-035-PEACH-012,V-095-S-035,S-035,C-2026-PEACH,photos/PH-214-V-095-S-035.jpg,2026-07-04T14:15:00-04:00,"35.6613,-79.1702",REP-011,TAB-002,store_front,passed,
PH-215-V-095-S-035,CONF-095-S-035-PEACH-012,V-095-S-035,S-035,C-2026-PEACH,photos/PH-215-V-095-S-035.jpg,2026-07-04T09:30:00-04:00,"33.1188,-82.7661",REP-008,TAB-019,store_front,passed,
PH-216-V-095-S-035,CONF-095-S-035-PEACH-012,V-095-S-035,S-035,C-2026-PEACH,photos/PH-216-V-095-S-035.jpg,2026-07-04T17:15:00-04:00,"33.1922,-75.8607",REP-014,TAB-004,posm_deployment,passed,
PH-217-V-095-S-035,CONF-095-S-035-PEACH-012,V-095-S-035,S-035,C-2026-PEACH,photos/PH-217-V-095-S-035.jpg,2026-07-04T09:30:00-04:00,"32.9201,-103.2527",REP-008,TAB-017,shelf_display,passed,
PH-218-V-096-S-058,CONF-096-S-058-PEACH-001,V-096-S-058,S-058,C-2026-PEACH,photos/PH-218-V-096-S-058.jpg,2026-07-05T18:45:00-05:00,"30.6606,-73.0585",REP-011,TAB-019,posm_deployment,passed,
PH-219-V-096-S-058,CONF-096-S-058-PEACH-001,V-096-S-058,S-058,C-2026-PEACH,photos/PH-219-V-096-S-058.jpg,2026-07-05T17:00:00-05:00,"47.184,-76.945",REP-012,TAB-006,store_front,passed,
PH-220-V-096-S-058,CONF-096-S-058-PEACH-001,V-096-S-058,S-058,C-2026-PEACH,photos/PH-220-V-096-S-058.jpg,2026-07-05T08:30:00-05:00,"43.6144,-81.4315",REP-007,TAB-001,pricing,passed,
PH-221-V-097-S-058,CONF-097-S-058-PEACH-002,V-097-S-058,S-058,C-2026-PEACH,photos/PH-221-V-097-S-058.jpg,2026-07-02T11:30:00-05:00,"37.4492,-79.4072",REP-001,TAB-004,pricing,passed,
PH-222-V-098-S-058,CONF-098-S-058-PEACH-003,V-098-S-058,S-058,C-2026-PEACH,photos/PH-222-V-098-S-058.jpg,2026-07-02T09:00:00-05:00,"38.6268,-85.1974",REP-001,TAB-011,posm_deployment,passed,
PH-223-V-098-S-058,CONF-098-S-058-PEACH-003,V-098-S-058,S-058,C-2026-PEACH,photos/PH-223-V-098-S-058.jpg,2026-07-02T08:30:00-05:00,"45.2665,-91.068",REP-016,TAB-010,planogram,passed,
PH-224-V-098-S-058,CONF-098-S-058-PEACH-003,V-098-S-058,S-058,C-2026-PEACH,photos/PH-224-V-098-S-058.jpg,2026-07-02T14:00:00-05:00,"41.2533,-118.7751",REP-010,TAB-008,store_front,passed,
PH-225-V-098-S-058,CONF-098-S-058-PEACH-003,V-098-S-058,S-058,C-2026-PEACH,photos/PH-225-V-098-S-058.jpg,2026-07-02T18:30:00-05:00,"34.9817,-109.637",REP-008,TAB-004,planogram,passed,
PH-226-V-099-S-058,CONF-099-S-058-PEACH-004,V-099-S-058,S-058,C-2026-PEACH,photos/PH-226-V-099-S-058.jpg,2026-07-02T15:15:00-05:00,"34.766,-104.2768",REP-013,TAB-006,pricing,passed,
PH-227-V-099-S-058,CONF-099-S-058-PEACH-004,V-099-S-058,S-058,C-2026-PEACH,photos/PH-227-V-099-S-058.jpg,2026-07-02T12:15:00-05:00,"41.4679,-109.078",REP-016,TAB-002,shelf_display,passed,
PH-228-V-099-S-058,CONF-099-S-058-PEACH-004,V-099-S-058,S-058,C-2026-PEACH,photos/PH-228-V-099-S-058.jpg,2026-07-02T18:00:00-05:00,"39.5981,-116.0577",REP-011,TAB-014,pricing,passed,
