sales_id,campaign_id,store_id,sku,sales_date,day_of_campaign,units_sold,units_sold_full_price,units_sold_markdown,on_hand_quantity,on_order_quantity,in_transit_quantity,transfer_in_quantity,transfer_out_quantity,shrink_quantity,period_close_date
SALE-2026-07-11-S-014-PEACH-007,C-2026-PEACH,S-014,PEACH-007,2026-07-11,11,2,2,0,56,0,0,0,0,0,2026-07-11
SALE-2026-07-12-S-014-PEACH-007,C-2026-PEACH,S-014,PEACH-007,2026-07-12,12,3,3,0,53,0,0,0,0,0,2026-07-12
SALE-2026-07-13-S-014-PEACH-007,C-2026-PEACH,S-014,PEACH-007,2026-07-13,13,2,2,0,51,0,0,0,0,0,2026-07-13
SALE-2026-07-14-S-014-PEACH-007,C-2026-PEACH,S-014,PEACH-007,2026-07-14,14,3,3,0,48,0,0,0,0,0,2026-07-14
SALE-2026-07-15-S-014-PEACH-007,C-2026-PEACH,S-014,PEACH-007,2026-07-15,15,2,2,0,46,0,0,0,0,0,2026-07-15
SALE-2026-07-16-S-014-PEACH-007,C-2026-PEACH,S-014,PEACH-007,2026-07-16,16,3,3,0,43,0,0,0,0,0,2026-07-16
SALE-2026-07-17-S-014-PEACH-007,C-2026-PEACH,S-014,PEACH-007,2026-07-17,17,3,3,0,40,0,0,0,0,0,2026-07-17
SALE-2026-07-18-S-014-PEACH-007,C-2026-PEACH,S-014,PEACH-007,2026-07-18,18,3,3,0,37,0,0,0,0,0,2026-07-18
SALE-2026-07-19-S-014-PEACH-007,C-2026-PEACH,S-014,PEACH-007,2026-07-19,19,2,2,0,35,0,0,0,0,0,2026-07-19
SALE-2026-07-20-S-014-PEACH-007,C-2026-PEACH,S-014,PEACH-007,2026-07-20,20,3,3,0,32,0,0,0,0,0,2026-07-20
SALE-2026-07-21-S-014-PEACH-007,C-2026-PEACH,S-014,PEACH-007,2026-07-21,21,3,3,0,29,0,0,0,0,0,2026-07-21
SALE-2026-07-22-S-014-PEACH-007,C-2026-PEACH,S-014,PEACH-007,2026-07-22,22,2,2,0,27,0,0,0,0,0,2026-07-22
SALE-2026-07-23-S-014-PEACH-007,C-2026-PEACH,S-014,PEACH-007,2026-07-23,23,3,3,0,24,0,0,0,0,0,2026-07-23
SALE-2026-07-24-S-014-PEACH-007,C-2026-PEACH,S-014,PEACH-007,2026-07-24,24,1,1,0,23,0,0,0,0,0,2026-07-24
SALE-2026-07-25-S-014-PEACH-007,C-2026-PEACH,S-014,PEACH-007,2026-07-25,25,1,1,0,22,0,0,0,0,0,2026-07-25
SALE-2026-07-26-S-014-PEACH-007,C-2026-PEACH,S-014,PEACH-007,2026-07-26,26,1,1,0,21,0,0,0,0,0,2026-07-26
SALE-2026-07-27-S-014-PEACH-007,C-2026-PEACH,S-014,PEACH-007,2026-07-27,27,0,0,0,20,0,0,0,1,0,2026-07-27
SALE-2026-07-28-S-014-PEACH-007,C-2026-PEACH,S-014,PEACH-007,2026-07-28,28,1,1,0,20,0,0,0,0,0,2026-07-28
SALE-2026-07-01-S-014-PEACH-008,C-2026-PEACH,S-014,PEACH-008,2026-07-01,1,0,0,0,66,0,0,0,0,0,2026-07-01
SALE-2026-07-02-S-014-PEACH-008,C-2026-PEACH,S-014,PEACH-008,2026-07-02,2,0,0,0,66,0,0,0,0,0,2026-07-02
SALE-2026-07-03-S-014-PEACH-008,C-2026-PEACH,S-014,PEACH-008,2026-07-03,3,1,1,0,63,0,0,0,0,2,2026-07-03
SALE-2026-07-04-S-014-PEACH-008,C-2026-PEACH,S-014,PEACH-008,2026-07-04,4,1,1,0,64,0,0,0,0,0,2026-07-04
SALE-2026-07-05-S-014-PEACH-008,C-2026-PEACH,S-014,PEACH-008,2026-07-05,5,1,1,0,63,0,0,0,0,0,2026-07-05
SALE-2026-07-06-S-014-PEACH-008,C-2026-PEACH,S-014,PEACH-008,2026-07-06,6,1,1,0,62,0,0,0,0,0,2026-07-06
SALE-2026-07-07-S-014-PEACH-008,C-2026-PEACH,S-014,PEACH-008,2026-07-07,7,1,1,0,61,0,0,0,0,0,2026-07-07
SALE-2026-07-08-S-014-PEACH-008,C-2026-PEACH,S-014,PEACH-008,2026-07-08,8,1,1,0,60,0,0,0,0,0,2026-07-08
SALE-2026-07-09-S-014-PEACH-008,C-2026-PEACH,S-014,PEACH-008,2026-07-09,9,1,1,0,59,0,0,0,0,0,2026-07-09
SALE-2026-07-10-S-014-PEACH-008,C-2026-PEACH,S-014,PEACH-008,2026-07-10,10,1,1,0,58,0,0,0,0,0,2026-07-10
SALE-2026-07-11-S-014-PEACH-008,C-2026-PEACH,S-014,PEACH-008,2026-07-11,11,1,1,0,57,0,0,0,0,0,2026-07-11
SALE-2026-07-12-S-014-PEACH-008,C-2026-PEACH,S-014,PEACH-008,2026-07-12,12,1,1,0,56,0,0,0,0,0,2026-07-12
SALE-2026-07-13-S-014-PEACH-008,C-2026-PEACH,S-014,PEACH-008,2026-07-13,13,1,1,0,55,0,0,0,0,0,2026-07-13
SALE-2026-07-14-S-014-PEACH-008,C-2026-PEACH,S-014,PEACH-008,2026-07-14,14,1,1,0,54,0,0,0,0,0,2026-07-14
SALE-2026-07-15-S-014-PEACH-008,C-2026-PEACH,S-014,PEACH-008,2026-07-15,15,1,1,0,53,0,0,0,0,0,2026-07-15
SALE-2026-07-16-S-014-PEACH-008,C-2026-PEACH,S-014,PEACH-008,2026-07-16,16,1,1,0,52,0,0,0,0,0,2026-07-16
SALE-2026-07-17-S-014-PEACH-008,C-2026-PEACH,S-014,PEACH-008,2026-07-17,17,1,1,0,51,0,0,0,0,0,2026-07-17
SALE-2026-07-18-S-014-PEACH-008,C-2026-PEACH,S-014,PEACH-008,2026-07-18,18,1,1,0,50,0,0,0,0,0,2026-07-18
SALE-2026-07-19-S-014-PEACH-008,C-2026-PEACH,S-014,PEACH-008,2026-07-19,19,1,1,0,49,0,0,0,0,0,2026-07-19
SALE-2026-07-20-S-014-PEACH-008,C-2026-PEACH,S-014,PEACH-008,2026-07-20,20,1,1,0,56,0,0,8,0,0,2026-07-20
SALE-2026-07-21-S-014-PEACH-008,C-2026-PEACH,S-014,PEACH-008,2026-07-21,21,2,2,0,46,0,0,0,0,0,2026-07-21
SALE-2026-07-22-S-014-PEACH-008,C-2026-PEACH,S-014,PEACH-008,2026-07-22,22,1,1,0,50,0,0,7,2,0,2026-07-22
SALE-2026-07-23-S-014-PEACH-008,C-2026-PEACH,S-014,PEACH-008,2026-07-23,23,1,1,0,44,0,0,0,0,0,2026-07-23
SALE-2026-07-24-S-014-PEACH-008,C-2026-PEACH,S-014,PEACH-008,2026-07-24,24,0,0,0,44,0,0,0,0,0,2026-07-24
SALE-2026-07-25-S-014-PEACH-008,C-2026-PEACH,S-014,PEACH-008,2026-07-25,25,0,0,0,44,0,0,0,0,0,2026-07-25
SALE-2026-07-26-S-014-PEACH-008,C-2026-PEACH,S-014,PEACH-008,2026-07-26,26,0,0,0,44,0,0,0,0,0,2026-07-26
SALE-2026-07-27-S-014-PEACH-008,C-2026-PEACH,S-014,PEACH-008,2026-07-27,27,0,0,0,44,0,0,0,0,0,2026-07-27
SALE-2026-07-28-S-014-PEACH-008,C-2026-PEACH,S-014,PEACH-008,2026-07-28,28,0,0,0,44,0,0,0,0,0,2026-07-28
SALE-2026-07-01-S-014-PEACH-009,C-2026-PEACH,S-014,PEACH-009,2026-07-01,1,0,0,0,45,0,0,0,2,0,2026-07-01
SALE-2026-07-02-S-014-PEACH-009,C-2026-PEACH,S-014,PEACH-009,2026-07-02,2,1,1,0,46,0,0,0,0,0,2026-07-02
SALE-2026-07-03-S-014-PEACH-009,C-2026-PEACH,S-014,PEACH-009,2026-07-03,3,1,1,0,45,0,0,0,0,0,2026-07-03
SALE-2026-07-04-S-014-PEACH-009,C-2026-PEACH,S-014,PEACH-009,2026-07-04,4,1,1,0,44,0,0,0,0,0,2026-07-04
SALE-2026-07-05-S-014-PEACH-009,C-2026-PEACH,S-014,PEACH-009,2026-07-05,5,1,1,0,43,0,0,0,0,0,2026-07-05
SALE-2026-07-06-S-014-PEACH-009,C-2026-PEACH,S-014,PEACH-009,2026-07-06,6,1,1,0,42,0,0,0,0,0,2026-07-06
SALE-2026-07-07-S-014-PEACH-009,C-2026-PEACH,S-014,PEACH-009,2026-07-07,7,2,2,0,40,0,0,0,0,0,2026-07-07
SALE-2026-07-08-S-014-PEACH-009,C-2026-PEACH,S-014,PEACH-009,2026-07-08,8,2,2,0,45,0,0,7,0,0,2026-07-08
SALE-2026-07-09-S-014-PEACH-009,C-2026-PEACH,S-014,PEACH-009,2026-07-09,9,2,2,0,36,0,0,0,0,0,2026-07-09
SALE-2026-07-10-S-014-PEACH-009,C-2026-PEACH,S-014,PEACH-009,2026-07-10,10,2,2,0,34,0,0,0,0,0,2026-07-10
SALE-2026-07-11-S-014-PEACH-009,C-2026-PEACH,S-014,PEACH-009,2026-07-11,11,2,2,0,32,0,0,0,0,0,2026-07-11
SALE-2026-07-12-S-014-PEACH-009,C-2026-PEACH,S-014,PEACH-009,2026-07-12,12,2,2,0,30,0,0,0,0,0,2026-07-12
SALE-2026-07-13-S-014-PEACH-009,C-2026-PEACH,S-014,PEACH-009,2026-07-13,13,1,1,0,29,0,0,0,0,0,2026-07-13
SALE-2026-07-14-S-014-PEACH-009,C-2026-PEACH,S-014,PEACH-009,2026-07-14,14,2,2,0,27,0,0,0,0,0,2026-07-14
SALE-2026-07-15-S-014-PEACH-009,C-2026-PEACH,S-014,PEACH-009,2026-07-15,15,2,2,0,25,0,0,0,0,0,2026-07-15
SALE-2026-07-16-S-014-PEACH-009,C-2026-PEACH,S-014,PEACH-009,2026-07-16,16,2,2,0,23,0,0,0,0,0,2026-07-16
SALE-2026-07-17-S-014-PEACH-009,C-2026-PEACH,S-014,PEACH-009,2026-07-17,17,1,1,0,22,0,0,0,0,0,2026-07-17
SALE-2026-07-18-S-014-PEACH-009,C-2026-PEACH,S-014,PEACH-009,2026-07-18,18,2,2,0,20,0,0,0,0,0,2026-07-18
SALE-2026-07-19-S-014-PEACH-009,C-2026-PEACH,S-014,PEACH-009,2026-07-19,19,2,2,0,18,0,0,0,0,0,2026-07-19
SALE-2026-07-20-S-014-PEACH-009,C-2026-PEACH,S-014,PEACH-009,2026-07-20,20,2,2,0,16,0,0,0,0,0,2026-07-20
SALE-2026-07-21-S-014-PEACH-009,C-2026-PEACH,S-014,PEACH-009,2026-07-21,21,2,2,0,14,0,0,0,0,0,2026-07-21
SALE-2026-07-22-S-014-PEACH-009,C-2026-PEACH,S-014,PEACH-009,2026-07-22,22,2,2,0,12,0,0,0,0,0,2026-07-22
SALE-2026-07-23-S-014-PEACH-009,C-2026-PEACH,S-014,PEACH-009,2026-07-23,23,2,2,0,10,49,0,0,0,0,2026-07-23
SALE-2026-07-24-S-014-PEACH-009,C-2026-PEACH,S-014,PEACH-009,2026-07-24,24,1,1,0,9,0,0,0,0,0,2026-07-24
SALE-2026-07-25-S-014-PEACH-009,C-2026-PEACH,S-014,PEACH-009,2026-07-25,25,1,1,0,8,0,0,0,0,0,2026-07-25
SALE-2026-07-26-S-014-PEACH-009,C-2026-PEACH,S-014,PEACH-009,2026-07-26,26,0,0,0,8,0,0,0,0,0,2026-07-26
SALE-2026-07-27-S-014-PEACH-009,C-2026-PEACH,S-014,PEACH-009,2026-07-27,27,0,0,0,8,0,0,0,0,0,2026-07-27
SALE-2026-07-28-S-014-PEACH-009,C-2026-PEACH,S-014,PEACH-009,2026-07-28,28,0,0,0,8,0,0,0,0,0,2026-07-28
SALE-2026-07-01-S-014-PEACH-010,C-2026-PEACH,S-014,PEACH-010,2026-07-01,1,0,0,0,36,0,0,0,0,0,2026-07-01
SALE-2026-07-02-S-014-PEACH-010,C-2026-PEACH,S-014,PEACH-010,2026-07-02,2,0,0,0,36,0,0,0,0,0,2026-07-02
SALE-2026-07-03-S-014-PEACH-010,C-2026-PEACH,S-014,PEACH-010,2026-07-03,3,0,0,0,36,0,0,0,0,0,2026-07-03
SALE-2026-07-04-S-014-PEACH-010,C-2026-PEACH,S-014,PEACH-010,2026-07-04,4,0,0,0,36,0,0,0,0,0,2026-07-04
SALE-2026-07-05-S-014-PEACH-010,C-2026-PEACH,S-014,PEACH-010,2026-07-05,5,0,0,0,35,0,0,0,0,1,2026-07-05
SALE-2026-07-06-S-014-PEACH-010,C-2026-PEACH,S-014,PEACH-010,2026-07-06,6,0,0,0,36,0,0,0,0,0,2026-07-06
SALE-2026-07-07-S-014-PEACH-010,C-2026-PEACH,S-014,PEACH-010,2026-07-07,7,0,0,0,36,0,0,0,0,0,2026-07-07
SALE-2026-07-08-S-014-PEACH-010,C-2026-PEACH,S-014,PEACH-010,2026-07-08,8,1,1,0,32,0,0,0,3,0,2026-07-08
SALE-2026-07-09-S-014-PEACH-010,C-2026-PEACH,S-014,PEACH-010,2026-07-09,9,1,1,0,34,0,0,0,0,0,2026-07-09
SALE-2026-07-10-S-014-PEACH-010,C-2026-PEACH,S-014,PEACH-010,2026-07-10,10,1,1,0,33,0,0,0,0,0,2026-07-10
SALE-2026-07-11-S-014-PEACH-010,C-2026-PEACH,S-014,PEACH-010,2026-07-11,11,1,1,0,32,0,0,0,0,0,2026-07-11
SALE-2026-07-12-S-014-PEACH-010,C-2026-PEACH,S-014,PEACH-010,2026-07-12,12,0,0,0,32,0,0,0,0,0,2026-07-12
SALE-2026-07-13-S-014-PEACH-010,C-2026-PEACH,S-014,PEACH-010,2026-07-13,13,1,1,0,31,0,0,0,0,0,2026-07-13
SALE-2026-07-14-S-014-PEACH-010,C-2026-PEACH,S-014,PEACH-010,2026-07-14,14,1,1,0,30,0,0,0,0,0,2026-07-14
SALE-2026-07-15-S-014-PEACH-010,C-2026-PEACH,S-014,PEACH-010,2026-07-15,15,0,0,0,30,0,0,0,0,0,2026-07-15
SALE-2026-07-16-S-014-PEACH-010,C-2026-PEACH,S-014,PEACH-010,2026-07-16,16,1,1,0,29,0,0,0,0,0,2026-07-16
SALE-2026-07-17-S-014-PEACH-010,C-2026-PEACH,S-014,PEACH-010,2026-07-17,17,1,1,0,28,0,0,0,0,0,2026-07-17
SALE-2026-07-18-S-014-PEACH-010,C-2026-PEACH,S-014,PEACH-010,2026-07-18,18,1,1,0,27,0,0,0,0,0,2026-07-18
SALE-2026-07-19-S-014-PEACH-010,C-2026-PEACH,S-014,PEACH-010,2026-07-19,19,1,1,0,26,0,0,0,0,0,2026-07-19
SALE-2026-07-20-S-014-PEACH-010,C-2026-PEACH,S-014,PEACH-010,2026-07-20,20,1,1,0,25,0,0,0,0,0,2026-07-20
SALE-2026-07-21-S-014-PEACH-010,C-2026-PEACH,S-014,PEACH-010,2026-07-21,21,1,1,0,24,0,0,0,0,0,2026-07-21
SALE-2026-07-22-S-014-PEACH-010,C-2026-PEACH,S-014,PEACH-010,2026-07-22,22,0,0,0,24,0,0,0,0,0,2026-07-22
SALE-2026-07-23-S-014-PEACH-010,C-2026-PEACH,S-014,PEACH-010,2026-07-23,23,0,0,0,26,0,0,2,0,0,2026-07-23
SALE-2026-07-24-S-014-PEACH-010,C-2026-PEACH,S-014,PEACH-010,2026-07-24,24,0,0,0,24,0,0,0,0,0,2026-07-24
SALE-2026-07-25-S-014-PEACH-010,C-2026-PEACH,S-014,PEACH-010,2026-07-25,25,0,0,0,24,0,0,0,0,0,2026-07-25
SALE-2026-07-26-S-014-PEACH-010,C-2026-PEACH,S-014,PEACH-010,2026-07-26,26,0,0,0,24,0,0,0,0,0,2026-07-26
SALE-2026-07-27-S-014-PEACH-010,C-2026-PEACH,S-014,PEACH-010,2026-07-27,27,0,0,0,24,0,0,0,0,0,2026-07-27
SALE-2026-07-28-S-014-PEACH-010,C-2026-PEACH,S-014,PEACH-010,2026-07-28,28,0,0,0,24,0,0,0,0,0,2026-07-28
SALE-2026-07-01-S-014-PEACH-011,C-2026-PEACH,S-014,PEACH-011,2026-07-01,1,0,0,0,78,0,0,0,0,0,2026-07-01
SALE-2026-07-02-S-014-PEACH-011,C-2026-PEACH,S-014,PEACH-011,2026-07-02,2,1,1,0,77,0,0,0,0,0,2026-07-02
SALE-2026-07-03-S-014-PEACH-011,C-2026-PEACH,S-014,PEACH-011,2026-07-03,3,1,1,0,76,0,0,0,0,0,2026-07-03
SALE-2026-07-04-S-014-PEACH-011,C-2026-PEACH,S-014,PEACH-011,2026-07-04,4,1,1,0,75,0,0,0,0,0,2026-07-04
SALE-2026-07-05-S-014-PEACH-011,C-2026-PEACH,S-014,PEACH-011,2026-07-05,5,1,1,0,74,0,0,0,0,0,2026-07-05
SALE-2026-07-06-S-014-PEACH-011,C-2026-PEACH,S-014,PEACH-011,2026-07-06,6,1,1,0,73,0,0,0,0,0,2026-07-06
SALE-2026-07-07-S-014-PEACH-011,C-2026-PEACH,S-014,PEACH-011,2026-07-07,7,2,2,0,71,0,0,0,0,0,2026-07-07
SALE-2026-07-08-S-014-PEACH-011,C-2026-PEACH,S-014,PEACH-011,2026-07-08,8,1,1,0,70,0,0,0,0,0,2026-07-08
SALE-2026-07-09-S-014-PEACH-011,C-2026-PEACH,S-014,PEACH-011,2026-07-09,9,2,2,0,68,0,0,0,0,0,2026-07-09
SALE-2026-07-10-S-014-PEACH-011,C-2026-PEACH,S-014,PEACH-011,2026-07-10,10,2,2,0,66,0,0,0,0,0,2026-07-10
SALE-2026-07-11-S-014-PEACH-011,C-2026-PEACH,S-014,PEACH-011,2026-07-11,11,1,1,0,65,0,0,0,0,0,2026-07-11
SALE-2026-07-12-S-014-PEACH-011,C-2026-PEACH,S-014,PEACH-011,2026-07-12,12,1,1,0,64,0,0,0,0,0,2026-07-12
SALE-2026-07-13-S-014-PEACH-011,C-2026-PEACH,S-014,PEACH-011,2026-07-13,13,1,1,0,63,0,0,0,0,0,2026-07-13
SALE-2026-07-14-S-014-PEACH-011,C-2026-PEACH,S-014,PEACH-011,2026-07-14,14,2,2,0,61,0,0,0,0,0,2026-07-14
SALE-2026-07-15-S-014-PEACH-011,C-2026-PEACH,S-014,PEACH-011,2026-07-15,15,2,2,0,59,0,0,0,0,0,2026-07-15
SALE-2026-07-16-S-014-PEACH-011,C-2026-PEACH,S-014,PEACH-011,2026-07-16,16,2,2,0,57,0,0,0,0,0,2026-07-16
SALE-2026-07-17-S-014-PEACH-011,C-2026-PEACH,S-014,PEACH-011,2026-07-17,17,1,1,0,56,0,0,0,0,0,2026-07-17
SALE-2026-07-18-S-014-PEACH-011,C-2026-PEACH,S-014,PEACH-011,2026-07-18,18,1,1,0,55,0,0,0,0,0,2026-07-18
SALE-2026-07-19-S-014-PEACH-011,C-2026-PEACH,S-014,PEACH-011,2026-07-19,19,2,2,0,53,0,0,0,0,0,2026-07-19
SALE-2026-07-20-S-014-PEACH-011,C-2026-PEACH,S-014,PEACH-011,2026-07-20,20,1,1,0,52,0,0,0,0,0,2026-07-20
SALE-2026-07-21-S-014-PEACH-011,C-2026-PEACH,S-014,PEACH-011,2026-07-21,21,1,1,0,51,0,0,0,0,0,2026-07-21
SALE-2026-07-22-S-014-PEACH-011,C-2026-PEACH,S-014,PEACH-011,2026-07-22,22,2,2,0,49,0,0,0,0,0,2026-07-22
SALE-2026-07-23-S-014-PEACH-011,C-2026-PEACH,S-014,PEACH-011,2026-07-23,23,1,1,0,48,0,0,0,0,0,2026-07-23
SALE-2026-07-24-S-014-PEACH-011,C-2026-PEACH,S-014,PEACH-011,2026-07-24,24,1,1,0,47,0,0,0,0,0,2026-07-24
SALE-2026-07-25-S-014-PEACH-011,C-2026-PEACH,S-014,PEACH-011,2026-07-25,25,1,1,0,46,0,0,0,0,0,2026-07-25
SALE-2026-07-26-S-014-PEACH-011,C-2026-PEACH,S-014,PEACH-011,2026-07-26,26,0,0,0,46,0,0,0,0,0,2026-07-26
SALE-2026-07-27-S-014-PEACH-011,C-2026-PEACH,S-014,PEACH-011,2026-07-27,27,0,0,0,46,0,0,0,0,0,2026-07-27
SALE-2026-07-28-S-014-PEACH-011,C-2026-PEACH,S-014,PEACH-011,2026-07-28,28,0,0,0,46,0,0,0,0,0,2026-07-28
SALE-2026-07-01-S-014-PEACH-012,C-2026-PEACH,S-014,PEACH-012,2026-07-01,1,1,1,0,81,0,0,0,0,0,2026-07-01
SALE-2026-07-02-S-014-PEACH-012,C-2026-PEACH,S-014,PEACH-012,2026-07-02,2,1,1,0,80,0,0,0,0,0,2026-07-02
SALE-2026-07-03-S-014-PEACH-012,C-2026-PEACH,S-014,PEACH-012,2026-07-03,3,2,2,0,78,0,0,0,0,0,2026-07-03
SALE-2026-07-04-S-014-PEACH-012,C-2026-PEACH,S-014,PEACH-012,2026-07-04,4,2,2,0,76,0,0,0,0,0,2026-07-04
SALE-2026-07-05-S-014-PEACH-012,C-2026-PEACH,S-014,PEACH-012,2026-07-05,5,2,2,0,74,0,0,0,0,0,2026-07-05
SALE-2026-07-06-S-014-PEACH-012,C-2026-PEACH,S-014,PEACH-012,2026-07-06,6,2,2,0,72,0,0,0,0,0,2026-07-06
SALE-2026-07-07-S-014-PEACH-012,C-2026-PEACH,S-014,PEACH-012,2026-07-07,7,3,3,0,69,0,0,0,0,0,2026-07-07
SALE-2026-07-08-S-014-PEACH-012,C-2026-PEACH,S-014,PEACH-012,2026-07-08,8,3,3,0,66,0,0,0,0,0,2026-07-08
SALE-2026-07-09-S-014-PEACH-012,C-2026-PEACH,S-014,PEACH-012,2026-07-09,9,2,2,0,64,0,0,0,0,0,2026-07-09
SALE-2026-07-10-S-014-PEACH-012,C-2026-PEACH,S-014,PEACH-012,2026-07-10,10,3,3,0,61,0,0,0,0,0,2026-07-10
SALE-2026-07-11-S-014-PEACH-012,C-2026-PEACH,S-014,PEACH-012,2026-07-11,11,3,3,0,58,0,0,0,0,0,2026-07-11
SALE-2026-07-12-S-014-PEACH-012,C-2026-PEACH,S-014,PEACH-012,2026-07-12,12,2,2,0,56,0,0,0,0,0,2026-07-12
SALE-2026-07-13-S-014-PEACH-012,C-2026-PEACH,S-014,PEACH-012,2026-07-13,13,2,2,0,54,0,0,0,0,0,2026-07-13
SALE-2026-07-14-S-014-PEACH-012,C-2026-PEACH,S-014,PEACH-012,2026-07-14,14,3,3,0,51,0,0,0,0,0,2026-07-14
SALE-2026-07-15-S-014-PEACH-012,C-2026-PEACH,S-014,PEACH-012,2026-07-15,15,2,2,0,49,0,0,0,0,0,2026-07-15
SALE-2026-07-16-S-014-PEACH-012,C-2026-PEACH,S-014,PEACH-012,2026-07-16,16,3,3,0,41,0,0,0,5,0,2026-07-16
SALE-2026-07-17-S-014-PEACH-012,C-2026-PEACH,S-014,PEACH-012,2026-07-17,17,2,2,0,44,0,0,0,0,0,2026-07-17
SALE-2026-07-18-S-014-PEACH-012,C-2026-PEACH,S-014,PEACH-012,2026-07-18,18,3,3,0,43,0,0,2,0,0,2026-07-18
SALE-2026-07-19-S-014-PEACH-012,C-2026-PEACH,S-014,PEACH-012,2026-07-19,19,3,3,0,38,0,0,0,0,0,2026-07-19
SALE-2026-07-20-S-014-PEACH-012,C-2026-PEACH,S-014,PEACH-012,2026-07-20,20,3,3,0,35,0,0,0,0,0,2026-07-20
SALE-2026-07-21-S-014-PEACH-012,C-2026-PEACH,S-014,PEACH-012,2026-07-21,21,2,2,0,33,0,0,0,0,0,2026-07-21
SALE-2026-07-22-S-014-PEACH-012,C-2026-PEACH,S-014,PEACH-012,2026-07-22,22,3,3,0,39,0,0,9,0,0,2026-07-22
SALE-2026-07-23-S-014-PEACH-012,C-2026-PEACH,S-014,PEACH-012,2026-07-23,23,2,2,0,21,0,0,0,7,0,2026-07-23
SALE-2026-07-24-S-014-PEACH-012,C-2026-PEACH,S-014,PEACH-012,2026-07-24,24,1,1,0,27,0,0,0,0,0,2026-07-24
SALE-2026-07-25-S-014-PEACH-012,C-2026-PEACH,S-014,PEACH-012,2026-07-25,25,2,2,0,25,0,0,0,0,0,2026-07-25
SALE-2026-07-26-S-014-PEACH-012,C-2026-PEACH,S-014,PEACH-012,2026-07-26,26,1,1,0,24,0,0,0,0,0,2026-07-26
SALE-2026-07-27-S-014-PEACH-012,C-2026-PEACH,S-014,PEACH-012,2026-07-27,27,0,0,0,24,0,0,0,0,0,2026-07-27
SALE-2026-07-28-S-014-PEACH-012,C-2026-PEACH,S-014,PEACH-012,2026-07-28,28,1,1,0,23,0,0,0,0,0,2026-07-28
SALE-2026-07-01-S-092-PEACH-001,C-2026-PEACH,S-092,PEACH-001,2026-07-01,1,2,2,0,196,0,0,0,0,0,2026-07-01
SALE-2026-07-02-S-092-PEACH-001,C-2026-PEACH,S-092,PEACH-001,2026-07-02,2,2,2,0,200,0,0,6,0,0,2026-07-02
SALE-2026-07-03-S-092-PEACH-001,C-2026-PEACH,S-092,PEACH-001,2026-07-03,3,3,3,0,191,0,0,0,0,0,2026-07-03
SALE-2026-07-04-S-092-PEACH-001,C-2026-PEACH,S-092,PEACH-001,2026-07-04,4,3,3,0,188,0,0,0,0,0,2026-07-04
SALE-2026-07-05-S-092-PEACH-001,C-2026-PEACH,S-092,PEACH-001,2026-07-05,5,3,3,0,185,0,0,0,0,0,2026-07-05
SALE-2026-07-06-S-092-PEACH-001,C-2026-PEACH,S-092,PEACH-001,2026-07-06,6,4,4,0,181,0,0,0,0,0,2026-07-06
SALE-2026-07-07-S-092-PEACH-001,C-2026-PEACH,S-092,PEACH-001,2026-07-07,7,5,5,0,176,0,0,0,0,0,2026-07-07
SALE-2026-07-08-S-092-PEACH-001,C-2026-PEACH,S-092,PEACH-001,2026-07-08,8,5,5,0,171,0,0,0,0,0,2026-07-08
SALE-2026-07-09-S-092-PEACH-001,C-2026-PEACH,S-092,PEACH-001,2026-07-09,9,5,5,0,166,0,0,0,0,0,2026-07-09
SALE-2026-07-10-S-092-PEACH-001,C-2026-PEACH,S-092,PEACH-001,2026-07-10,10,3,3,0,163,0,0,0,0,0,2026-07-10
SALE-2026-07-11-S-092-PEACH-001,C-2026-PEACH,S-092,PEACH-001,2026-07-11,11,6,6,0,157,0,0,0,0,0,2026-07-11
SALE-2026-07-12-S-092-PEACH-001,C-2026-PEACH,S-092,PEACH-001,2026-07-12,12,4,4,0,161,0,0,8,0,0,2026-07-12
SALE-2026-07-13-S-092-PEACH-001,C-2026-PEACH,S-092,PEACH-001,2026-07-13,13,4,4,0,149,0,0,0,0,0,2026-07-13
SALE-2026-07-14-S-092-PEACH-001,C-2026-PEACH,S-092,PEACH-001,2026-07-14,14,4,4,0,145,0,0,0,0,0,2026-07-14
SALE-2026-07-15-S-092-PEACH-001,C-2026-PEACH,S-092,PEACH-001,2026-07-15,15,4,4,0,141,0,0,0,0,0,2026-07-15
SALE-2026-07-16-S-092-PEACH-001,C-2026-PEACH,S-092,PEACH-001,2026-07-16,16,4,4,0,137,0,0,0,0,0,2026-07-16
SALE-2026-07-17-S-092-PEACH-001,C-2026-PEACH,S-092,PEACH-001,2026-07-17,17,5,5,0,132,0,0,0,0,0,2026-07-17
SALE-2026-07-18-S-092-PEACH-001,C-2026-PEACH,S-092,PEACH-001,2026-07-18,18,5,5,0,127,0,0,0,0,0,2026-07-18
SALE-2026-07-19-S-092-PEACH-001,C-2026-PEACH,S-092,PEACH-001,2026-07-19,19,5,5,0,122,0,0,0,0,0,2026-07-19
SALE-2026-07-20-S-092-PEACH-001,C-2026-PEACH,S-092,PEACH-001,2026-07-20,20,4,4,0,118,0,0,0,0,0,2026-07-20
SALE-2026-07-21-S-092-PEACH-001,C-2026-PEACH,S-092,PEACH-001,2026-07-21,21,5,5,0,113,0,0,0,0,0,2026-07-21
SALE-2026-07-22-S-092-PEACH-001,C-2026-PEACH,S-092,PEACH-001,2026-07-22,22,5,5,0,108,0,0,0,0,0,2026-07-22
