confirmation_id,allocation_id,shipment_id,campaign_id,store_id,sku,received_quantity,received_date,receipt_status,receiving_exception_type,receiving_owner,visit_id,visit_date,visit_timestamp,visit_status,gps_coordinates,checklist_completion_pct,planogram_compliance,pricing_accuracy,on_shelf_availability_pct,training_completion_flag,audit_level,audit_status,compliance_score,audit_comments,exception_flag,non_completion_reason,campaign_store_status,confirmation_timestamp
CONF-072-S-021-PEACH-001,A-073-S-021-PEACH-001,SH-073-S-021-PEACH-001,C-2026-PEACH,S-021,PEACH-001,161,2026-06-29,accepted,none,Ravi Kumar,V-072-S-021,2026-07-08,2026-07-08T11:30:00-05:00,completed,"38.8219,-85.0536",0.88,True,True,0.86,True,L1,approved,76.5,,False,,completed,2026-07-08T12:00:00-05:00
CONF-073-S-021-PEACH-002,A-074-S-021-PEACH-002,SH-074-S-021-PEACH-002,C-2026-PEACH,S-021,PEACH-002,76,2026-06-29,accepted,none,Sofia Reyes,V-073-S-021,2026-07-04,2026-07-04T09:45:00-05:00,completed,"38.1481,-102.024",0.8,True,True,0.88,True,L1,approved,95.5,,False,,completed,2026-07-04T09:45:00-05:00
CONF-074-S-021-PEACH-003,A-075-S-021-PEACH-003,SH-075-S-021-PEACH-003,C-2026-PEACH,S-021,PEACH-003,49,2026-06-28,accepted,none,Sofia Reyes,V-074-S-021,2026-07-04,2026-07-04T14:30:00-05:00,completed,"27.0694,-74.2075",0.82,True,False,0.82,True,L1,approved,94.0,,False,,completed,2026-07-04T14:15:00-05:00
CONF-075-S-021-PEACH-004,A-076-S-021-PEACH-004,SH-076-S-021-PEACH-004,C-2026-PEACH,S-021,PEACH-004,74,2026-06-28,accepted,none,Ben Carter,V-075-S-021,2026-07-03,2026-07-03T09:15:00-05:00,completed,"38.17,-80.845",0.97,True,True,0.86,True,L1,approved,70.5,,False,,completed,2026-07-03T09:00:00-05:00
CONF-076-S-021-PEACH-005,A-077-S-021-PEACH-005,SH-077-S-021-PEACH-005,C-2026-PEACH,S-021,PEACH-005,101,2026-07-01,partial,overage,Lisa Wong,V-076-S-021,2026-07-03,2026-07-03T09:45:00-05:00,completed,"28.5125,-73.3925",0.85,False,True,0.95,True,L1,pending,63.4,Minor overage noted during receiving.,True,,completed,2026-07-03T11:15:00-05:00
CONF-077-S-021-PEACH-006,A-078-S-021-PEACH-006,SH-078-S-021-PEACH-006,C-2026-PEACH,S-021,PEACH-006,45,2026-06-28,accepted,none,Amy Davis,V-077-S-021,2026-07-06,2026-07-06T12:45:00-05:00,completed,"29.0283,-114.5062",0.85,True,True,0.81,True,L1,approved,92.4,,False,,completed,2026-07-06T13:45:00-05:00
CONF-078-S-021-PEACH-007,A-079-S-021-PEACH-007,SH-079-S-021-PEACH-007,C-2026-PEACH,S-021,PEACH-007,70,2026-06-28,accepted,none,Amy Davis,V-078-S-021,2026-07-08,2026-07-08T16:30:00-05:00,completed,"37.0398,-99.6161",0.9,True,True,0.84,True,L1,approved,86.9,,False,,completed,2026-07-08T19:30:00-05:00
CONF-079-S-021-PEACH-008,A-080-S-021-PEACH-008,SH-080-S-021-PEACH-008,C-2026-PEACH,S-021,PEACH-008,70,2026-06-28,accepted,none,Amy Davis,V-079-S-021,2026-07-12,2026-07-12T14:15:00-05:00,completed,"39.9286,-104.9014",0.57,False,True,0.57,True,L1,approved,83.0,,True,Setup in progress; awaiting POSM delivery.,in_progress,2026-07-12T17:15:00-05:00
CONF-080-S-021-PEACH-009,A-081-S-021-PEACH-009,SH-081-S-021-PEACH-009,C-2026-PEACH,S-021,PEACH-009,55,2026-06-29,accepted,none,Tom Harris,V-080-S-021,2026-07-02,2026-07-02T13:00:00-05:00,completed,"45.916,-75.6477",0.97,False,True,0.96,True,L1,approved,93.7,,False,,completed,2026-07-02T15:45:00-05:00
CONF-081-S-021-PEACH-010,A-082-S-021-PEACH-010,SH-082-S-021-PEACH-010,C-2026-PEACH,S-021,PEACH-010,81,2026-06-27,accepted,none,Jess Brooks,V-081-S-021,2026-07-03,2026-07-03T09:15:00-05:00,completed,"25.5677,-109.0653",0.9,False,True,0.96,True,L1,approved,71.4,,False,,completed,2026-07-03T11:00:00-05:00
CONF-082-S-021-PEACH-011,A-083-S-021-PEACH-011,SH-083-S-021-PEACH-011,C-2026-PEACH,S-021,PEACH-011,53,2026-06-29,accepted,none,Lisa Wong,V-082-S-021,2026-07-07,2026-07-07T08:00:00-05:00,completed,"32.5935,-84.2864",0.95,True,True,0.95,True,L1,approved,76.2,,False,,completed,2026-07-07T09:45:00-05:00
CONF-083-S-021-PEACH-012,A-084-S-021-PEACH-012,SH-084-S-021-PEACH-012,C-2026-PEACH,S-021,PEACH-012,79,2026-06-29,accepted,none,Tom Harris,V-083-S-021,2026-07-04,2026-07-04T10:45:00-05:00,completed,"25.013,-116.6886",0.97,True,True,0.81,True,L3,approved,83.8,,False,,completed,2026-07-04T12:15:00-05:00
CONF-084-S-035-PEACH-001,A-085-S-035-PEACH-001,SH-085-S-035-PEACH-001,C-2026-PEACH,S-035,PEACH-001,181,2026-06-28,accepted,none,Jess Brooks,V-084-S-035,2026-07-06,2026-07-06T12:30:00-04:00,completed,"40.3583,-78.2321",0.92,True,True,0.96,True,L2,approved,77.6,,False,,completed,2026-07-06T14:15:00-04:00
CONF-085-S-035-PEACH-002,A-086-S-035-PEACH-002,SH-086-S-035-PEACH-002,C-2026-PEACH,S-035,PEACH-002,38,2026-06-29,accepted,none,Amy Davis,V-085-S-035,2026-07-01,2026-07-01T12:30:00-04:00,completed,"37.7653,-77.7756",0.84,True,True,0.83,True,L1,approved,90.8,,False,,completed,2026-07-01T12:15:00-04:00
CONF-086-S-035-PEACH-003,A-087-S-035-PEACH-003,SH-087-S-035-PEACH-003,C-2026-PEACH,S-035,PEACH-003,29,2026-07-01,accepted,none,Amy Davis,V-086-S-035,2026-07-08,2026-07-08T09:30:00-04:00,completed,"34.3363,-98.3916",0.88,True,True,0.87,True,L1,approved,96.0,,False,,completed,2026-07-08T09:45:00-04:00
CONF-087-S-035-PEACH-004,A-088-S-035-PEACH-004,SH-088-S-035-PEACH-004,C-2026-PEACH,S-035,PEACH-004,43,2026-06-28,accepted,none,Rachel Green,V-087-S-035,2026-07-05,2026-07-05T17:15:00-04:00,completed,"38.7536,-90.3277",0.97,True,True,0.95,True,L1,approved,96.2,,False,,completed,2026-07-05T19:15:00-04:00
CONF-088-S-035-PEACH-005,A-089-S-035-PEACH-005,SH-089-S-035-PEACH-005,C-2026-PEACH,S-035,PEACH-005,44,2026-06-29,partial,shortage,Kevin Liu,V-088-S-035,2026-07-06,2026-07-06T13:00:00-04:00,completed,"45.5362,-103.4929",0.81,True,True,0.92,True,L1,rejected,51.3,Significant shortage in received quantity.,True,,completed,2026-07-06T13:15:00-04:00
CONF-089-S-035-PEACH-006,A-090-S-035-PEACH-006,SH-090-S-035-PEACH-006,C-2026-PEACH,S-035,PEACH-006,50,2026-06-30,accepted,none,Kevin Liu,V-089-S-035,2026-07-02,2026-07-02T12:15:00-04:00,completed,"38.9419,-107.0009",0.93,True,True,0.92,True,L1,approved,88.6,,False,,completed,2026-07-02T12:45:00-04:00
CONF-090-S-035-PEACH-007,A-091-S-035-PEACH-007,SH-091-S-035-PEACH-007,C-2026-PEACH,S-035,PEACH-007,34,2026-06-28,accepted,none,Tom Harris,V-090-S-035,2026-07-05,2026-07-05T14:45:00-04:00,completed,"40.3239,-109.4726",0.89,True,False,0.81,True,L1,approved,73.5,,False,,completed,2026-07-05T15:30:00-04:00
CONF-091-S-035-PEACH-008,A-092-S-035-PEACH-008,SH-092-S-035-PEACH-008,C-2026-PEACH,S-035,PEACH-008,46,2026-06-30,accepted,none,Mark Thompson,V-091-S-035,2026-07-04,2026-07-04T15:45:00-04:00,completed,"46.3871,-86.5865",0.93,True,True,0.94,True,L1,approved,80.9,,False,,completed,2026-07-04T18:00:00-04:00
CONF-092-S-035-PEACH-009,A-093-S-035-PEACH-009,SH-093-S-035-PEACH-009,C-2026-PEACH,S-035,PEACH-009,22,2026-06-28,partial,shortage,Sofia Reyes,V-092-S-035,2026-07-03,2026-07-03T15:45:00-04:00,completed,"28.0568,-103.6546",0.99,True,True,0.98,True,L1,rejected,62.7,Significant shortage in received quantity.,True,,completed,2026-07-03T17:45:00-04:00
CONF-093-S-035-PEACH-010,A-094-S-035-PEACH-010,SH-094-S-035-PEACH-010,C-2026-PEACH,S-035,PEACH-010,19,2026-06-28,accepted,none,Jess Brooks,V-093-S-035,2026-07-03,2026-07-03T10:15:00-04:00,completed,"45.8681,-83.9608",0.88,True,True,0.94,True,L1,pending,72.1,,False,,completed,2026-07-03T13:30:00-04:00
CONF-094-S-035-PEACH-011,A-095-S-035-PEACH-011,SH-095-S-035-PEACH-011,C-2026-PEACH,S-035,PEACH-011,25,2026-06-28,accepted,none,Kevin Liu,V-094-S-035,2026-07-05,2026-07-05T14:15:00-04:00,completed,"35.4639,-84.0446",0.91,True,True,0.81,True,L1,approved,92.2,,False,,completed,2026-07-05T17:00:00-04:00
CONF-095-S-035-PEACH-012,A-096-S-035-PEACH-012,SH-096-S-035-PEACH-012,C-2026-PEACH,S-035,PEACH-012,16,2026-06-27,accepted,none,Kevin Liu,V-095-S-035,2026-07-04,2026-07-04T17:15:00-04:00,completed,"31.9065,-87.3973",0.81,True,True,0.85,True,L1,pending,83.8,,False,,completed,2026-07-04T20:30:00-04:00
CONF-096-S-058-PEACH-001,A-097-S-058-PEACH-001,SH-097-S-058-PEACH-001,C-2026-PEACH,S-058,PEACH-001,154,2026-07-01,partial,shortage,Rachel Green,V-096-S-058,2026-07-05,2026-07-05T16:45:00-05:00,completed,"42.6847,-86.8343",0.9,True,True,0.91,True,L2,approved,90.3,Minor shortage noted during receiving.,True,,completed,2026-07-05T16:30:00-05:00
CONF-097-S-058-PEACH-002,A-098-S-058-PEACH-002,SH-098-S-058-PEACH-002,C-2026-PEACH,S-058,PEACH-002,32,2026-06-28,accepted,none,Sofia Reyes,V-097-S-058,2026-07-02,2026-07-02T11:45:00-05:00,completed,"27.9872,-82.5295",0.85,True,True,0.88,True,L1,approved,72.7,,False,,completed,2026-07-02T11:00:00-05:00
CONF-098-S-058-PEACH-003,A-099-S-058-PEACH-003,SH-099-S-058-PEACH-003,C-2026-PEACH,S-058,PEACH-003,22,2026-06-26,accepted,none,Jess Brooks,V-098-S-058,2026-07-02,2026-07-02T10:00:00-05:00,completed,"26.5176,-81.483",0.95,True,True,0.95,True,L1,approved,85.0,,False,,completed,2026-07-02T10:15:00-05:00
CONF-099-S-058-PEACH-004,A-100-S-058-PEACH-004,SH-100-S-058-PEACH-004,C-2026-PEACH,S-058,PEACH-004,41,2026-06-28,accepted,none,Rachel Green,V-099-S-058,2026-07-02,2026-07-02T09:30:00-05:00,completed,"43.5518,-92.7348",0.85,False,True,0.96,True,L1,pending,63.6,,False,,completed,2026-07-02T10:45:00-05:00
CONF-100-S-058-PEACH-005,A-101-S-058-PEACH-005,SH-101-S-058-PEACH-005,C-2026-PEACH,S-058,PEACH-005,31,2026-06-28,accepted,none,Kevin Liu,V-100-S-058,2026-07-06,2026-07-06T13:45:00-05:00,completed,"43.5673,-81.2069",0.88,True,True,0.9,True,L1,approved,90.9,,False,,completed,2026-07-06T16:00:00-05:00
CONF-101-S-058-PEACH-006,A-102-S-058-PEACH-006,SH-102-S-058-PEACH-006,C-2026-PEACH,S-058,PEACH-006,43,2026-06-27,accepted,none,Tom Harris,V-101-S-058,2026-07-06,2026-07-06T08:00:00-05:00,completed,"25.0856,-102.2289",1.0,True,True,0.88,True,L3,approved,72.4,,False,,completed,2026-07-06T11:15:00-05:00
CONF-102-S-058-PEACH-007,A-103-S-058-PEACH-007,SH-103-S-058-PEACH-007,C-2026-PEACH,S-058,PEACH-007,21,2026-06-27,accepted,none,Sofia Reyes,V-102-S-058,2026-07-03,2026-07-03T15:30:00-05:00,completed,"43.0814,-88.096",0.85,True,True,0.81,True,L3,approved,98.0,,False,,completed,2026-07-03T15:00:00-05:00
CONF-103-S-058-PEACH-008,A-104-S-058-PEACH-008,SH-104-S-058-PEACH-008,C-2026-PEACH,S-058,PEACH-008,34,2026-06-28,accepted,none,Mark Thompson,V-103-S-058,2026-07-07,2026-07-07T16:30:00-05:00,completed,"32.0929,-105.009",0.8,True,True,0.94,True,L3,approved,93.8,,False,,completed,2026-07-07T16:45:00-05:00
CONF-104-S-058-PEACH-009,A-105-S-058-PEACH-009,SH-105-S-058-PEACH-009,C-2026-PEACH,S-058,PEACH-009,33,2026-06-29,accepted,none,Jess Brooks,V-104-S-058,2026-07-06,2026-07-06T10:15:00-05:00,completed,"26.1288,-104.4256",0.95,True,True,0.82,True,L3,approved,85.3,,False,,completed,2026-07-06T10:15:00-05:00
CONF-105-S-058-PEACH-010,A-106-S-058-PEACH-010,SH-106-S-058-PEACH-010,C-2026-PEACH,S-058,PEACH-010,15,2026-06-30,partial,damage,Jess Brooks,V-105-S-058,2026-07-05,2026-07-05T09:30:00-05:00,completed,"28.1485,-115.2843",0.99,False,True,0.81,True,L1,rejected,44.6,Damaged units found during receiving check.,True,,completed,2026-07-05T11:00:00-05:00
CONF-106-S-058-PEACH-011,A-107-S-058-PEACH-011,SH-107-S-058-PEACH-011,C-2026-PEACH,S-058,PEACH-011,44,2026-06-29,accepted,none,Ben Carter,V-106-S-058,2026-07-03,2026-07-03T17:00:00-05:00,completed,"30.0236,-84.5919",0.83,True,True,0.9,True,L1,approved,77.7,,False,,completed,2026-07-03T17:45:00-05:00
CONF-107-S-058-PEACH-012,A-108-S-058-PEACH-012,SH-108-S-058-PEACH-012,C-2026-PEACH,S-058,PEACH-012,28,2026-06-28,accepted,none,Tom Harris,V-107-S-058,2026-07-07,2026-07-07T16:30:00-05:00,completed,"34.304,-90.4615",0.98,True,True,0.97,True,L1,approved,83.9,,False,,completed,2026-07-07T18:15:00-05:00
CONF-108-S-066-PEACH-001,A-109-S-066-PEACH-001,SH-109-S-066-PEACH-001,C-2026-PEACH,S-066,PEACH-001,219,2026-06-29,accepted,none,Ben Carter,V-108-S-066,2026-07-03,2026-07-03T10:00:00-05:00,completed,"41.3546,-108.4572",0.85,False,True,0.88,True,L1,approved,70.1,,False,,completed,2026-07-03T11:15:00-05:00
CONF-109-S-066-PEACH-002,A-110-S-066-PEACH-002,SH-110-S-066-PEACH-002,C-2026-PEACH,S-066,PEACH-002,87,2026-06-29,accepted,none,Ben Carter,V-109-S-066,2026-07-09,2026-07-09T10:15:00-05:00,completed,"32.4776,-99.4437",0.69,True,True,0.48,True,L1,approved,94.0,,True,Store did not begin setup; staff absence.,not_started,2026-07-09T10:30:00-05:00
CONF-110-S-066-PEACH-003,A-111-S-066-PEACH-003,SH-111-S-066-PEACH-003,C-2026-PEACH,S-066,PEACH-003,71,2026-06-27,accepted,none,Kevin Liu,V-110-S-066,2026-07-05,2026-07-05T14:45:00-05:00,completed,"42.972,-78.3155",0.95,True,True,0.82,True,L1,approved,91.5,,False,,completed,2026-07-05T15:00:00-05:00
CONF-111-S-066-PEACH-004,A-112-S-066-PEACH-004,SH-112-S-066-PEACH-004,C-2026-PEACH,S-066,PEACH-004,71,2026-06-29,accepted,none,Jess Brooks,V-111-S-066,2026-07-06,2026-07-06T11:45:00-05:00,completed,"44.3078,-71.8246",0.85,True,True,0.83,True,L1,approved,97.6,,False,,completed,2026-07-06T12:30:00-05:00
CONF-112-S-066-PEACH-005,A-113-S-066-PEACH-005,SH-113-S-066-PEACH-005,C-2026-PEACH,S-066,PEACH-005,89,2026-06-28,accepted,none,Ravi Kumar,V-112-S-066,2026-07-06,2026-07-06T12:00:00-05:00,completed,"42.1673,-118.985",0.91,True,True,0.86,True,L2,approved,85.6,,False,,completed,2026-07-06T14:30:00-05:00
CONF-113-S-066-PEACH-006,A-114-S-066-PEACH-006,SH-114-S-066-PEACH-006,C-2026-PEACH,S-066,PEACH-006,66,2026-07-01,accepted,none,Sofia Reyes,V-113-S-066,2026-07-08,2026-07-08T08:15:00-05:00,completed,"42.6753,-81.5157",0.88,True,True,0.84,True,L2,approved,89.5,,False,,completed,2026-07-08T08:30:00-05:00
CONF-114-S-066-PEACH-007,A-115-S-066-PEACH-007,SH-115-S-066-PEACH-007,C-2026-PEACH,S-066,PEACH-007,64,2026-06-28,accepted,none,Rachel Green,V-114-S-066,2026-07-06,2026-07-06T14:45:00-05:00,completed,"32.4684,-77.1102",0.87,True,True,0.9,True,L1,approved,72.9,,False,,completed,2026-07-06T15:15:00-05:00
CONF-115-S-066-PEACH-008,A-116-S-066-PEACH-008,SH-116-S-066-PEACH-008,C-2026-PEACH,S-066,PEACH-008,68,2026-06-28,accepted,none,Ben Carter,V-115-S-066,2026-07-07,2026-07-07T09:00:00-05:00,completed,"30.0768,-109.2733",0.87,False,False,0.92,True,L1,approved,82.6,,False,,completed,2026-07-07T12:15:00-05:00
CONF-116-S-066-PEACH-009,A-117-S-066-PEACH-009,SH-117-S-066-PEACH-009,C-2026-PEACH,S-066,PEACH-009,61,2026-06-28,accepted,none,Tom Harris,V-116-S-066,2026-07-02,2026-07-02T17:15:00-05:00,completed,"40.8469,-92.9462",0.93,True,False,0.97,True,L1,approved,79.3,,False,,completed,2026-07-02T17:45:00-05:00
CONF-117-S-066-PEACH-010,A-118-S-066-PEACH-010,SH-118-S-066-PEACH-010,C-2026-PEACH,S-066,PEACH-010,40,2026-06-27,accepted,none,Ben Carter,V-117-S-066,2026-07-01,2026-07-01T13:30:00-05:00,completed,"25.6187,-115.1244",0.93,False,True,0.83,True,L2,approved,75.5,,False,,completed,2026-07-01T16:15:00-05:00
CONF-118-S-066-PEACH-011,A-119-S-066-PEACH-011,SH-119-S-066-PEACH-011,C-2026-PEACH,S-066,PEACH-011,40,2026-06-29,accepted,none,Amy Davis,V-118-S-066,2026-07-08,2026-07-08T17:15:00-05:00,completed,"41.6921,-83.7969",0.87,True,True,0.97,True,L1,approved,74.5,,False,,completed,2026-07-08T17:00:00-05:00
CONF-119-S-019-PEACH-001,A-121-S-019-PEACH-001,SH-121-S-019-PEACH-001,C-2026-PEACH,S-019,PEACH-001,180,2026-06-26,accepted,none,Ravi Kumar,V-119-S-019,2026-07-07,2026-07-07T09:15:00-05:00,completed,"28.536,-114.578",0.85,True,True,0.9,True,L1,approved,96.1,,False,,completed,2026-07-07T10:00:00-05:00
CONF-120-S-019-PEACH-002,A-122-S-019-PEACH-002,SH-122-S-019-PEACH-002,C-2026-PEACH,S-019,PEACH-002,79,2026-06-29,accepted,none,Ravi Kumar,V-120-S-019,2026-07-04,2026-07-04T14:15:00-05:00,completed,"32.2618,-89.6859",0.99,True,True,0.84,True,L2,approved,72.5,,False,,completed,2026-07-04T17:30:00-05:00
CONF-121-S-019-PEACH-003,A-123-S-019-PEACH-003,SH-123-S-019-PEACH-003,C-2026-PEACH,S-019,PEACH-003,67,2026-06-28,accepted,none,Ravi Kumar,V-121-S-019,2026-07-04,2026-07-04T16:00:00-05:00,completed,"45.9147,-90.9669",0.95,True,True,0.91,True,L1,approved,84.2,,False,,completed,2026-07-04T19:45:00-05:00
CONF-122-S-019-PEACH-004,A-124-S-019-PEACH-004,SH-124-S-019-PEACH-004,C-2026-PEACH,S-019,PEACH-004,82,2026-06-30,partial,overage,Tom Harris,V-122-S-019,2026-07-02,2026-07-02T12:30:00-05:00,completed,"26.0124,-95.4746",0.97,True,True,0.94,True,L1,approved,87.7,Minor overage noted during receiving.,True,,completed,2026-07-02T13:15:00-05:00
CONF-123-S-019-PEACH-005,A-125-S-019-PEACH-005,SH-125-S-019-PEACH-005,C-2026-PEACH,S-019,PEACH-005,70,2026-06-27,accepted,none,Kevin Liu,V-123-S-019,2026-07-05,2026-07-05T08:00:00-05:00,completed,"42.832,-85.4558",0.97,True,True,0.83,True,L1,pending,77.2,,False,,completed,2026-07-05T08:00:00-05:00
CONF-124-S-019-PEACH-006,A-126-S-019-PEACH-006,SH-126-S-019-PEACH-006,C-2026-PEACH,S-019,PEACH-006,51,2026-06-28,partial,damage,Jess Brooks,V-124-S-019,2026-07-06,2026-07-06T17:00:00-05:00,completed,"32.1954,-86.3911",0.96,True,True,0.86,True,L1,rejected,59.4,Damaged units found during receiving check.,True,,completed,2026-07-06T18:30:00-05:00
CONF-125-S-019-PEACH-007,A-127-S-019-PEACH-007,SH-127-S-019-PEACH-007,C-2026-PEACH,S-019,PEACH-007,81,2026-06-26,accepted,none,Mark Thompson,V-125-S-019,2026-07-02,2026-07-02T10:30:00-05:00,completed,"33.7272,-117.9808",0.89,False,True,0.8,True,L1,approved,79.6,,False,,completed,2026-07-02T10:30:00-05:00
CONF-126-S-019-PEACH-008,A-128-S-019-PEACH-008,SH-128-S-019-PEACH-008,C-2026-PEACH,S-019,PEACH-008,39,2026-07-01,accepted,none,Lisa Wong,V-126-S-019,2026-07-07,2026-07-07T09:15:00-05:00,completed,"43.3471,-94.4159",1.0,True,False,0.86,True,L1,approved,85.5,,False,,completed,2026-07-07T12:15:00-05:00
CONF-127-S-019-PEACH-009,A-129-S-019-PEACH-009,SH-129-S-019-PEACH-009,C-2026-PEACH,S-019,PEACH-009,67,2026-07-01,partial,shortage,Sofia Reyes,V-127-S-019,2026-07-08,2026-07-08T13:00:00-05:00,completed,"26.4838,-106.6095",0.81,True,True,0.97,True,L1,pending,75.6,Minor shortage noted during receiving.,True,,completed,2026-07-08T14:15:00-05:00
CONF-128-S-019-PEACH-010,A-130-S-019-PEACH-010,SH-130-S-019-PEACH-010,C-2026-PEACH,S-019,PEACH-010,51,2026-06-29,accepted,none,Sofia Reyes,V-128-S-019,2026-07-08,2026-07-08T11:15:00-05:00,completed,"37.1514,-116.7917",0.85,True,True,0.94,True,L1,approved,86.0,,False,,completed,2026-07-08T14:15:00-05:00
CONF-129-S-019-PEACH-011,A-131-S-019-PEACH-011,SH-131-S-019-PEACH-011,C-2026-PEACH,S-019,PEACH-011,52,2026-06-30,accepted,none,Mark Thompson,V-129-S-019,2026-07-07,2026-07-07T10:30:00-05:00,completed,"27.3941,-71.9613",0.85,True,False,0.88,True,L1,approved,96.5,,False,,completed,2026-07-07T13:15:00-05:00
CONF-130-S-019-PEACH-012,A-132-S-019-PEACH-012,SH-132-S-019-PEACH-012,C-2026-PEACH,S-019,PEACH-012,82,2026-06-28,accepted,none,Lisa Wong,V-130-S-019,2026-07-12,2026-07-12T16:15:00-05:00,in_progress,"47.062,-74.4284",0.51,True,True,0.56,True,L1,approved,84.1,,True,Setup in progress; awaiting POSM delivery.,in_progress,2026-07-12T18:15:00-05:00
CONF-131-S-056-PEACH-001,A-133-S-056-PEACH-001,SH-133-S-056-PEACH-001,C-2026-PEACH,S-056,PEACH-001,200,2026-06-29,accepted,none,Ben Carter,V-131-S-056,2026-07-03,2026-07-03T13:15:00-04:00,completed,"40.4946,-103.0035",0.86,True,True,0.86,True,L1,approved,93.1,,False,,completed,2026-07-03T16:00:00-04:00
CONF-132-S-056-PEACH-002,A-134-S-056-PEACH-002,SH-134-S-056-PEACH-002,C-2026-PEACH,S-056,PEACH-002,94,2026-06-29,accepted,none,Ben Carter,V-132-S-056,2026-07-02,2026-07-02T11:15:00-04:00,completed,"27.1752,-90.0072",0.91,True,True,0.91,True,L1,approved,87.7,,False,,completed,2026-07-02T11:00:00-04:00
CONF-133-S-056-PEACH-003,A-135-S-056-PEACH-003,SH-135-S-056-PEACH-003,C-2026-PEACH,S-056,PEACH-003,38,2026-06-27,accepted,none,Jess Brooks,V-133-S-056,2026-07-04,2026-07-04T14:00:00-04:00,completed,"46.117,-89.4062",0.9,True,True,0.88,True,L1,approved,85.5,,False,,completed,2026-07-04T14:00:00-04:00
CONF-134-S-056-PEACH-004,A-136-S-056-PEACH-004,SH-136-S-056-PEACH-004,C-2026-PEACH,S-056,PEACH-004,48,2026-06-28,partial,shortage,Amy Davis,V-134-S-056,2026-07-01,2026-07-01T09:30:00-04:00,completed,"37.644,-78.1202",0.9,False,True,0.87,True,L1,approved,86.7,Minor shortage noted during receiving.,True,,completed,2026-07-01T12:00:00-04:00
CONF-135-S-056-PEACH-005,A-137-S-056-PEACH-005,SH-137-S-056-PEACH-005,C-2026-PEACH,S-056,PEACH-005,78,2026-06-27,accepted,none,Mark Thompson,V-135-S-056,2026-07-07,2026-07-07T17:30:00-04:00,completed,"26.7538,-89.8154",0.96,True,True,0.92,True,L1,approved,84.8,,False,,completed,2026-07-07T18:00:00-04:00
CONF-136-S-056-PEACH-006,A-138-S-056-PEACH-006,SH-138-S-056-PEACH-006,C-2026-PEACH,S-056,PEACH-006,82,2026-06-28,accepted,none,Amy Davis,V-136-S-056,2026-07-07,2026-07-07T10:15:00-04:00,completed,"26.6905,-97.4354",0.87,True,True,0.99,True,L2,approved,84.6,,False,,completed,2026-07-07T11:15:00-04:00
CONF-137-S-056-PEACH-007,A-139-S-056-PEACH-007,SH-139-S-056-PEACH-007,C-2026-PEACH,S-056,PEACH-007,53,2026-06-29,partial,shortage,Mark Thompson,V-137-S-056,2026-07-15,2026-07-15T14:45:00-04:00,completed,"36.9448,-115.2007",0.72,True,True,0.77,True,L2,rejected,65.7,Campaign setup not completed by launch date.,True,Store did not begin setup; staff absence.,not_started,2026-07-15T17:00:00-04:00
CONF-138-S-056-PEACH-008,A-140-S-056-PEACH-008,SH-140-S-056-PEACH-008,C-2026-PEACH,S-056,PEACH-008,72,2026-06-30,accepted,none,Tom Harris,V-138-S-056,2026-07-01,2026-07-01T10:45:00-04:00,completed,"46.6271,-109.3573",0.99,True,True,0.87,True,L1,approved,82.2,,False,,completed,2026-07-01T10:30:00-04:00
CONF-139-S-056-PEACH-009,A-141-S-056-PEACH-009,SH-141-S-056-PEACH-009,C-2026-PEACH,S-056,PEACH-009,84,2026-06-30,accepted,none,Jess Brooks,V-139-S-056,2026-07-03,2026-07-03T11:30:00-04:00,completed,"27.6641,-104.7997",0.91,True,True,0.96,True,L1,approved,95.6,,False,,completed,2026-07-03T13:00:00-04:00
CONF-140-S-056-PEACH-010,A-142-S-056-PEACH-010,SH-142-S-056-PEACH-010,C-2026-PEACH,S-056,PEACH-010,57,2026-06-29,partial,shortage,Sofia Reyes,V-140-S-056,2026-07-02,2026-07-02T09:30:00-04:00,completed,"38.9307,-117.6254",0.87,True,True,0.96,True,L1,rejected,68.9,Significant shortage in received quantity.,True,,completed,2026-07-02T12:00:00-04:00
CONF-141-S-056-PEACH-011,A-143-S-056-PEACH-011,SH-143-S-056-PEACH-011,C-2026-PEACH,S-056,PEACH-011,76,2026-06-30,accepted,none,Jess Brooks,V-141-S-056,2026-07-07,2026-07-07T17:45:00-04:00,completed,"27.0621,-93.8894",0.83,True,True,0.93,True,L1,approved,78.2,,False,,completed,2026-07-07T19:45:00-04:00
CONF-142-S-056-PEACH-012,A-144-S-056-PEACH-012,SH-144-S-056-PEACH-012,C-2026-PEACH,S-056,PEACH-012,95,2026-06-29,accepted,none,Amy Davis,V-142-S-056,2026-07-04,2026-07-04T11:00:00-04:00,completed,"31.7719,-112.9354",0.99,True,True,0.99,True,L1,approved,83.2,,False,,completed,2026-07-04T12:15:00-04:00
CONF-143-S-012-PEACH-001,A-145-S-012-PEACH-001,SH-145-S-012-PEACH-001,C-2026-PEACH,S-012,PEACH-001,171,2026-06-28,accepted,none,Jess Brooks,V-143-S-012,2026-07-01,2026-07-01T15:15:00-07:00,completed,"37.9182,-70.2654",0.85,True,True,0.93,True,L1,approved,84.6,,False,,completed,2026-07-01T16:30:00-07:00
